"NY3503563","162 Old Mill Road_","WEST NYACK","NY","10994"
"NY1302125","121 Cooper Road_Unit #6","FISHKILL","NY","12524"
"AK2310277","2301 Peger Road_","FAIRBANKS","AK","99709"
"OR4100724","984 OREGON STREET_","ST HELENS","OR","97051"
"VT0005378","_372 SUNSET DRIVE","RUTLAND","VT","05701"
"VT0020308","_226 HOLIDAY DRIVE SUITE 20","WHITE RIVER JUNCTION","VT","05001"
"VA3550750","1147 Planters Road_","LAWRENCEVILLE","VA","23868"
"KY0100011","4040 WINCHESTER AVE._","ASHLAND","KY","41101"
"NY3517484","SISTERS OF ST. DOMINIC_148 BROADLEA ROAD","GOSHEN","NY","10924"
"WA53AD259","110 Taylor Flats Rd_","Pasco","WA","99301"
"PR0003232","_ROAD 428 KM 1","MARICAO","PR","00706"
"NY0800704","7796 State Highway 12_","SHERBURNE","NY","13460"
"NE3105507","7350 WORLD COMMUNICATIONS DR_","OMAHA","NE","68122"
"MD0060203","9812 Falls Road_Suite 114-178","POTOMAC","MD","20854-3976"
"UTAH03002","6820 N 2400 W_","AMALGA","UT","84335"
"SC4060019","MH ESTATES LLC_11533 BUSY STREET STE 112","N CHESTERFIELD","VA","23236"
"KY0710951","333 S FRANKLIN ST._","RUSSELLVILLE","KY","42276"
"KY0480092","402 W. MAIN ST_","CUMBERLAND","KY","40823"
"CA2700534","19115 MARJORIE_","SALINAS","CA","93907"
"CA1910044","116 E. FOOTHILL BLVD._","GLENDORA","CA","91741"
"IL1110300","12007 PRAIRIE AVENUE_","HEBRON","IL","60034"
"IL1975140","222 EAST 9th STREET_","LOCKPORT","IL","60441"
"IL0970240","72 NETHERLANDS DRIVE_","ANTIOCH","IL","60002"
"IL1950300","605 WEST COMMERCIAL_","LYNDON","IL","61261"
"IL1970350","201 EAST MISSISSIPPI AVENUE_","ELWOOD","IL","60421"
"WI7350124","W4490 POPE RD_","Merrill","WI","54452-8001"
"IL1930010","431 Main Street_","BURNT PRAIRIE","IL","62820"
"TX0840004","7423 HIGHWAY 6_","HITCHCOCK","TX","77563-3535"
"TX1013335","1300 POST OAK BLVD STE 1400_","HOUSTON","TX","77056-3078"
"TX0010005","110 W PARKER ST_","ELKHART","TX","75839-7607"
"TX1013084","4956 N 300 W STE 200_","PROVO","UT","84604-5880"
"TX2460038","900 GLASSCOCK RD_","LIBERTY HILL","TX","78642-5739"
"NV0000067","1320 HWY 395 N_","GARDNERVILLE","NV","89410"
"SC4060005","FREEWAY MOBILE HOME PARK LLC_19 GLENLAKE RD","COLUMBIA","SC","29223"
"LA1005118","16350 Ole Homestead Lane_16350 Ole Homestead Lane","PRAIRIEVILLE","LA","70769"
"ND1300606","207 MANNING AVE_","MANNING","ND","58642"
"LA1011007","TOWN OF MERRYVILLE_1009 HWY 110 W","MERRYVILLE","LA","70653"
"LA1115022","Town of New Llano Water System_109 Stanton Street","NEW LLANO","LA","71461"
"AZ0407286","ATTN: DEBBIE CANNON_798 W KINGBIRD","CHANDLER","AZ","85286"
"AZ0407392","3219 E CAMELBACK RD #791_","PHOENIX","AZ","85018"
"AZ0420197","10195 S HOUGHTON RD_","TUCSON","AZ","85747"
"IL0311770","CITY HALL - PUBLIC WORKS_16313 KEDZIE PARKWAY","MARKHAM","IL","60428"
"IL0974340","465 ELM ST._","DEERFIELD","IL","60015"
"IL0312800","c/o HAS Capital, LLC_33 N. LaSalle St., Suite 3800","CHICAGO","IL","60602"
"IL0310010","c/o HAS Capital, LLC_33 N. LaSalle St., Suite 3800","CHICAGO","IL","60602"
"IL0315125","c/o HAS Capital, LLC_33 N. LaSalle St., Suite 3800","CHICAGO","IL","60602"
"IL1730550","1016 Maine Street_","WINDSOR","IL","61957"
"IL0295200","5412 Northfield Rd._","HUMBOLDT","IL","61931"
"IL0312940","3317 CHICAGO ROAD_","SOUTH CHICAGO HEIGHTS","IL","60411"
"IL0971080","23860 N. Old Barrington Rd._","LAKE BARRINGTON","IL","60010"
"IL0270300","850 Franklin St._","CARLYLE","IL","62231"
"IL0150020","10055 Mill Road, Apt. #2_","MT CARROLL","IL","61053"
"IL1970450","150 W. Jefferson Street_","JOLIET","IL","60432"
"CT0100011","11 Jackson Lane_","BETHLEHEM","CT","06751"
"CT0791001","85 Stage Harbor road_","MARLBOROUGH","CT","06447"
"IN5243025","308 East Maple Grove Street_","SYRACUSE","IN","46567"
"CA4000705","2090 Laguna Negra Ln_","ARROYO GRANDE","CA","93420"
"CA3301528","32277 Park Place_","TEMECULA","CA","92539"
"CA2702268","_62475 HWY 1","BIG SUR","CA","93920"
"MI0006380","5430 RUSSELL ROAD_","TWIN LAKE","MI","49457"
"MI0004150","3675 LINCOLN RD._","STANDISH","MI","48658"
"MI0000355","1950 ELLIS LAKE RD_","GRAWN","MI","49637"
"MI0004754","20015 HICKORY RIDGE RD_","HOLLY","MI","48442"
"MI0004960","721 N VAN DYKE_","BAD AXE","MI","48413"
"AZ0414004","12486 Foothill Blvd_","YUMA","AZ","85367"
"WI2410584","7200 N SANTA MONICA BLVD_","FOX POINT","WI","53217"
"OR4100239","72762 SHOESTRING ROAD_","COTTAGE GROVE","OR","97424"
"VT0005264","_96 TERRACE ST","MONTPELIER","VT","05602"
"MI0002250","11050 BELLEVUE ROAD_","BATTLE CREEK","MI","49014"
"TX0790386","3200 SOUTHWEST FWY STE 2600_","HOUSTON","TX","77027-7537"
"IN5245031","1005 Ridge Road, Town Hall_","MUNSTER","IN","46321"
"IN5283003","15495 South Rangeline Road_","CLINTON","IN","47842-7580"
"ME0090915","154 DEVELOPMENT DRIVE SUITE F_","LIMESTONE","ME","04750-6122"
"TX0150068","8001 SHIN OAK DRIVE_","LIVE OAK","TX","78233-2414"
"TX1500010","124 SUNRISE DR_","SUNRISE BEACH","TX","78643-9283"
"TX1010459","31200 NORTHWESTERN HWY_","FARMINGTON HILLS","MI","48334-5900"
"TX2080004","6044 CHAPARRAL DR_","SNYDER","TX","79549-1064"
"IN5221002","5471 South State Road 1_","CONNERSVILLE","IN","47331"
"CA3910701","Director of Public Works_Att: AMIM-PMP-E, Presidio of Monterey","MONTEREY","CA","93944"
"CA3500923","6544 Fairview Road_Attention: Martha Espinoza","HOLLISTER","CA","95023"
"CA4010007","1000 Spring Street_","PASO ROBLES","CA","93446"
"DE0000628","35753 Bethany Crest Lane_","CLARKSVILLE","DE","19970"
"TX0910140","1818 HAVERFORD DR_","ALLEN","TX","75013-3055"
"TX0130001","400 N WASHINGTON ST_","BEEVILLE","TX","78102-3912"
"TX1012297","2727 ALLEN PKWY STE 1100_","HOUSTON","TX","77019-2191"
"TX1910013","1000 TANGLEWOOD DR_","AMARILLO","TX","79118-8024"
"TX1700661","14815 OAK SHORES DR_","WILLIS","TX","77318-4422"
"IN5250015","6515 Filbert Road_","BREMEN","IN","46506"
"IN5236001","111 East Howard Street_","CROTHERSVILLE","IN","47229"
"TN0000948","1650 DES PERES RD, SUITE 303_","DES PERES","MO","63131"
"ND0900999","810 12TH AVE NW_","WEST FARGO","ND","58078"
"TX1670009","147 SAYLES BLVD_","ABILENE","TX","79605-2001"
"TX2270231","100 CONGRESS AVE STE 1300_","AUSTIN","TX","78701-2744"
"TN0000720","4896 Highway 157_","UNION CITY","TN","38281"
"LA1097002","GRAND PRAIRIE WATER SYSTEM_904 Hwy 363","WASHINGTON","LA","70589"
"CT1310031","20 Summer Street_","STAMFORD","CT","06901"
"CT1429201","20 E DARTMOUTH RD_","STORRS","CT","06268"
"MI0004730","13747 East County Road 428_","NEWBERRY","MI","49868"
"MI0040219","4243 W. BLUEGRASS RD._","MT. PLEASANT","MI","48858"
"MI0040217","4243 W. BLUEGRASS RD._","MT. PLEASANT","MI","48858"
"MI0003195","353 N. 120TH AVENUE_","HOLLAND","MI","49424"
"IL1978100","150 W. Jefferson Street_","JOLIET","IL","60432"
"CA4200733","1 CALLE CAESAR CHAVEZ_","SANTA BARBARA","CA","93101"
"CA4300792","3870 Aborn Road_","SAN JOSE","CA","95135"
"TX1610097","306 PRIVATE ROAD 620_","BAY CITY","TX","77414-2124"
"NC0118010","1560 OLD LENOIR RD_","HICKORY","NC","08601"
"CA4710002","5915 Dunsmuir Ave._","DUNSMUIR","CA","96025"
"CA4000771","135 South Halcyon_","ARROYO GRANDE","CA","93420"
"CA3610001","11600 AIR EXPRESSWAY_","ADELANTO","CA","92301"
"NE3111106","201 W 3RD ST_","NORTH PLATTE","NE","69101"
"NE3100107","911 N JUNIATA AVE_","JUNIATA","NE","68955"
"IL0195945","119 FOUNTAIN VALLEY_","RANTOUL","IL","61866"
"IL0995040","1010 EAST MORINE DRIVE_","HENNEPIN","IL","61327"
"IL0430700","1200 OAK BROOK RD_","OAK BROOK","IL","60523"
"IL0311590","3141 Ridge Road_","LANSING","IL","60438"
"NM3580526","_3492 Lopez Lane","SANTA FE","NM","87507"
"NC0392228","7206 LEESVILLE RD_","DURHAM","NC","27703"
"CA4300560","15880 Armsby Lane_","MORGAN HILL","CA","95037"
"CA1300514","400 N. Imperial Ave., Suite 2_","IMPERIAL","CA","92251"
"CA0310004","12800 Ridge Rd._","SUTTER CREEK","CA","95685"
"CA0310002","12800 Ridge Rd._","SUTTER CREEK","CA","95685"
"CA0310003","12800 Ridge Rd._","SUTTER CREEK","CA","95685"
"CA0310012","12800 Ridge Rd._","SUTTER CREEK","CA","95685"
"CA0310019","12800 Ridge Rd._","SUTTER CREEK","CA","95685"
"CA0310021","12800 Ridge Rd._","SUTTER CREEK","CA","95685"
"IL0310690","14122 MARTIN LUTHER KING DR_","DOLTON","IL","60419"
"IL1670600","2901 LEONARD ST_","SPRINGFIELD","IL","62704"
"TX0610256","19 BRIAR HOLLOW LN STE 245_","HOUSTON","TX","77027-2858"
"TX0610253","2728 N HARWOOD ST STE 500_","DALLAS","TX","75201-1743"
"IN5284027","6491 Cox Road #18_","TERRE HAUTE","IN","47802"
"TX1010159","125 SAN JACINTO ST_","HIGHLANDS","TX","77562-3760"
"WV3301742","_113 MINNICKS DRIVE","SHINNSTON","WV","26431"
"WV3302522","_113 MINNICKS DRIVE","SHINNSTON","WV","26431"
"VA4115455","21 St. Ives Court_","MATHEWS","VA","23109"
"NJ0122001","6201 ATLANTIC AVE_","VENTOR CITY","NJ","08406"
"WV3302608","_84 DEER PARK DRIVE","MOUNDSVILLE","WV","26041"
"PR0002752","CARR. 146 KM. 27.2_","CIALES","PR","00638"
"OR4101053","13900 SE  HWY 212 #7_","CLACKAMAS","OR","97015"
"MI0000520","8644 W. POLK_","SUMNER","MI","48889"
"MI0002846","11184 DAVISON RD_","DAVISON","MI","48423"
"MI0003685","127 CHANNEL COURT_","HOUGHTON LAKE","MI","48629"
"WI2651216","ATTN: SARAH BOSS EXEC DIR_735 N WISCONSIN ST SUITE 100","ELKHORN","WI","53121"
"IN5216002","1105 North Ireland Street_","GREENSBURG","IN","47240"
"IN5271016","61366 Locust Road_","SOUTH BEND","IN","46614-8700"
"TN0000639","315 SOUTH LOWRY STREET_","SMYRNA","TN","37167"
"PR0003122","CARR. 140 KM. 19.2 INT._","UTUADO","PR","00641"
"PR0003062","CARR. 530 KM. 1.2 INT._","JAYUYA","PR","00664"
"PR0724027","CARR 802 KM. 2.5 INT._BO. MANA","COROZAL","PR","00783"
"PR0724097","CAR. 802 KM. 2.5  INT._BO. MANA","COROZAL","PR","00783"
"PR0003262","CARR. 2 KM. 49.3_","MANATI","PR","00674"
"PR0003353","CARR. 105 KM. 24.4_","MARICAO","PR","00606"
"PR0556145","CARR. 181 KM. 30.6 INT._BO. MARIN  SECTOR BETANCOURT","PATILLAS","PR","00723"
"PR0004564","CARR. 143 KM.33.8_","OROCOVIS","PR","00916"
"PR0004815","CARR. 3 KM. 106.3_","MAUNABO","PR","00707"
"PR0003283","CARR. 108 KM. 2 HM. 8_","MAYAGUEZ","PR","00680"
"PR0002591","BO. OBRERO STATION_","SAN JUAN","PR","00901"
"PR0002812","CARR. 637 KM. 0.7_","ARECIBO","PR","00612"
"PR0478094","CARR.372 INT.3375_BO.SIERRA ALTA","YAUCO","PR","00698"
"PR0002942","CARR. 642 KM. 5.9_","MANATI","PR","00674"
"PR0003523","CARR. 366 KM 1.0 INT._","MARICAO","PR","00606"
"PR0002762","BALDORIOTY DE CASTRO FINAL_","MOROVIS","PR","00687"
"PR0272082","FINCA HIPOLITO MONTERO_CARR. 613 KM. 7.1 BO.TETUAN","UTUADO","PR","00641"
"MO6031657","220 BRISCOE BLVD_","ELSBERRY","MO","63343-0000"
"IL0670400","HAMILTON WATER DEPARTMENT_1010 BROADWAY","HAMILTON","IL","62341"
"CA4000741","1730 Condado Vista_","ARROYO GRANDE","CA","93420"
"CA4200578","4800 LOOKOUT ROAD_","SANTA BARBARA","CA","93105"
"CA4200633","1322 DE LA VINA STREET_","SANTA BARBARA","CA","93101"
"CA1910009","14521 RAMONA BLVD_","BALDWIN PARK","CA","91706"
"CA3710005","5950 El Camino Real_","CARLSBAD","CA","92008"
"AZ0413487","860 W Road 1 S # C_","CHINO VALLEY","AZ","86323"
"AZ0407086","33520 HAPPY LN_","WITTMANN","AZ","85361"
"AZ0408184","KINGMAN CORRECTIONS & REHABILITATION_4626 W. ENGLISH DR","GOLDEN VALLEY","AZ","86414"
"AZ0404400","7904 E. Chaparral Road_#A110","SCOTTSDALE","AZ","85250"
"AZ0410070","_16560 W. EL TIRO RD.","MARANA","AZ","85653"
"CA0800556","149 Club Drive_","CRESCENT CITY","CA","95531"
"CA3310083","3550 E. Philadelphia St., Suite 170_","ONTARIO","CA","91761"
"CA0810002","Smith River CSD_241 First Street","SMITH RIVER","CA","95567"
"CA1500599","10654 KERN RIVER AVE._","BAKERSFIELD","CA","93308"
"NV0000252","50 W 5TH STREET SUITE 205_","WINNEMUCCA","NV","89445"
"NV0000162","50 W 5TH STREET SUITE 205_","WINNEMUCCA","NV","89445"
"MD0020001","260 Defense Highway_","ANNAPOLIS","MD","21401"
"NV0000054","505 EAST 2ND STREET_","RENO","NV","89502"
"NV0002023","505 EAST 2ND STREET_","RENO","NV","89502"
"MD0230007","103 Bank Street_","SNOW HILL","MD","21863"
"MT0003152","EAGLE CREEK COLONY_333 2100 RD SOUTH","GALATA","MT","59444"
"CA3710027","1391 Engineer Street_","VISTA","CA","92081"
"CA0800800","Mr. Macy Burnham_2769 Newburgh Way","RENO","NV","89523"
"CA0800552","Mr. Macy Burnham_2769 Newburgh Way","RENO","NV","89523"
"AZ0404318","_269 S CONIFER DR","PAYSON","AZ","85541"
"NY0100200","Village Office_280 Broadway","VILLAGE OF MENANDS","NY","12204"
"NY3512133","162 Old Mill Road_","WEST NYACK","NY","10994"
"WI2300156","31200 NORTHWESTERN HWY_","FARMINGTON HILLS","MI","48334"
"OH5501312","VILLAGE OF PLEASANT HILL_8 W. HIGH ST","PLEASANT HILL","OH","45359"
"OH3001212","221 Main Street_","BYESVILLE","OH","43723"
"OH7708812","615 LATHAM LANE_","AKRON","OH","44319"
"PR0754077","CARR. 152 RAMAL 809_CEDRO ARRIBA, SECTOR FEIJO","NARANJITO","PR","00719"
"PR0115031","SEC. HOYO BO. PALMASOLA_CARR. 957 KM. 3.4","CANOVANAS","PR","00729"
"PR0002732","CARR. 155 KM. 55.1_","FLORIDA","PR","00650"
"PR0439024","CARR. # 149 CERCA INT. # 1_","JUANA DIAZ","PR","00795"
"PR0003012","CARR. 146 KM. 15.8 INT._","CIALES","PR","00638"
"PR0002782","CARR. 682 KM. 6.9_","ARECIBO","PR","00612"
"PR0004584","CARR. 10 KM. 29.3_","ADJUNTAS","PR","00601"
"PR0401234","CARR.518 (AL LADO DE ESCUELAS)_KM. 8.7 BO. GARZAS JUNCOS","ADJUNTAS","PR","00601"
"PR0004074","CARR. 116 116 KM.29.1_","GUANICA","PR","00653"
"PR0004114","CARR. 10 KM.16.8_","PONCE","PR","00731"
"PR0439034","CARR. 10 KM.16.8_","PONCE","PR","00731"
"PR0478064","CARR. 10 KM.16.8_","PONCE","PR","00731"
"PR0005186","CARR. 3 R-90 KM. 9.9_","YABUCOA","PR","00767"
"PR0004745","MIRASOL ANGELI STREETS_","GUAYAMA","PR","00784"
"PR0004054","CARR. 2 R335_","GUAYANILLA","PR","00656"
"MI0000324","28000 NINE MILE ROAD_","LIVONIA","MI","48336"
"UTAH18020","7960 S 4000 W_","WEST JORDAN","UT","84088"
"MI0002550","31800 Beechwood Ave_","GARDEN CITY","MI","48135"
"CA1500459","6132 FRAZIER MT RD#2_","LAKE OF THE WOODS","CA","93225"
"NC0136124","1324 BUFFALO SHOALS RD SUITE 150_","STATESVILLE","NC","28677"
"NY0501736","Dudley Water Supply, Inc._11194 BONTA BRIDGE ROAD","CATO","NY","13033"
"PA1150098","762 W LANCASTER AVE_","BRYN MAWR","PA","19010"
"WA53AD179","1230 Ruddell Rd SE_","Lacey","WA","98503"
"WA5321740","585 Bethel Ave Ste 202_","Port Orchard","WA","98366"
"WA5356900","6912 Hannegan Rd, Suite 105_","Lynden","WA","98264"
"CA4900611","27375 Dutcher Creek Road_","CLOVERDALE","CA","95425"
"CA4810009","600 EAST A ST._","DIXON","CA","95620-3697"
"IA7730012","ATTN TOM THORPE_1485 NE 70TH AVE","ANKENY","IA","50021"
"MT0005038","970 ELECTRIC AVE_","BIGFORK","MT","59911"
"NY1310662","_680 Sergeant Palmateer Way","WAPPINGERS FALLS","NY","12590"
"NY1320264","_680 Sergeant Palmateer Way","WAPPINGERS FALLS","NY","12590"
"NY1302110","_680 Sergeant Palmateer Way","WAPPINGERS FALLS","NY","12590"
"NY1906318","_680 Sergeant Palmateer Way","WAPPINGERS FALLS","NY","12590"
"CA3710013","10375 Vine Street_","LAKESIDE","CA","92040"
"MT0002840","4698 HARVEST LN_","BILLINGS","MT","59106"
"MT0002997","383 KOKANEE BEND DR_","COLUMBIA FALLS","MT","59912"
"CA2700594","470 HIDDEN VALLEY RD_","ROYAL OAKS","CA","95076"
"KS2008302","203 N WEST ST SUITE 100A_","HANSTON","KS","67849"
"IA5540049","ATTN JAMES LENTZ_618 3RD ST","LAKOTA","IA","50451"
"PA1090147","762 W LANCASTER AVE_","BRYN MAWR","PA","19010"
"PA1090148","5186 STUMP RD_","PIPERSVILLE","PA","18947"
"MO4036038","1650 DES PERES RD STE 303_","ST LOUIS","MO","63131-0000"
"MO4036132","1650 DES PERES RD STE 303_","ST LOUIS","MO","63131-0000"
"MO5048099","1650 DES PERES RD STE 303_","ST LOUIS","MO","63131-0000"
"MO5036140","1650 DES PERES RD STE 303_","ST LOUIS","MO","63131-0000"
"MO3010257","1650 DES PERES RD STE 303_","ST LOUIS","MO","63131-0000"
"MO3048155","1650 DES PERES RD STE 303_","ST LOUIS","MO","63131-0000"
"MO3036151","1650 DES PERES RD STE 303_","ST LOUIS","MO","63131-0000"
"MO3036153","1650 DES PERES RD STE 303_","ST LOUIS","MO","63131-0000"
"MO6031412","1650 DES PERES RD STE 303_","ST LOUIS","MO","63131-0000"
"MO6031409","1650 DES PERES RD STE 303_","ST LOUIS","MO","63131-0000"
"MO6031357","1650 DES PERES RD STE 303_","ST LOUIS","MO","63131-0000"
"CA3900649","2819 ST DENIS DR_","SAN RAMON","CA","94582"
"AZ0413030","3025 N. Highway 89_","PRESCOTT","AZ","86301"
"AZ0404020","10106 FOSSIL CREEK RD._","STRAWBERRY","AZ","85544"
"CA3901081","4501  N WILSON WY_","STOCKTON","CA","95201"
"PA1150106","100 CHESIRE COURT_","COATESVILLE","PA","19320"
"PA1150108","120 MARSHALL ST_","KENNETT SQUARE","PA","19348"
"NY3921720","400 Doansburg Road_","BREWSTER","NY","10509"
"NY0506416","BENNETT'S MOBILE COURT_745 CARNER RD.","PORT BYRON","NY","13140"
"CA4910701","599 Tomales Road, Building 150_","PETALUMA","CA","94952"
"IA7329029","ATTN COLT GLIDDEN WATER SUPERINTENDENT_200 S 15TH ST","CLARINDA","IA","51632"
"IA7329501","ATTN PLANT OPERATION MANAGER_2000 N 16TH ST","CLARINDA","IA","51632"
"IA9420027","ATTN JOHN HORRELL  OPERATOR_955 S 28TH ST","FT DODGE","IA","50501"
"MT0004400","970 ELECTRIC AVE_","BIGFORK","MT","59911"
"MT0004884","970 ELECTRIC AVE_","BIGFORK","MT","59911"
"MT0004874","970 ELECTRIC AVE_","BIGFORK","MT","59911"
"MT0000100","970 ELECTRIC AVE_","BIGFORK","MT","59911"
"MT0003141","970 ELECTRIC AVE_","BIGFORK","MT","59911"
"NY2220874","31285 GARDNERVILLE ROAD_","EVANS MILLS","NY","13637"
"IL0315880","2501 MANNHEIM RD_","FRANKLIN PARK","IL","60131"
"CA3710034","2554 Sweetwater Springs Blvd_","SPRING VALLEY","CA","91978"
"CA1910253","6252 TELEGRAPH ROAD_","COMMERCE","CA","90040"
"IA9506052","ATTN BRIAN KLEIN OIC_208 HWY 18","WHITTEMORE","IA","50598"
"IA5200304","ATTN DAVID RICHARDS OPERATOR_2355 JORDAN CREEK RD","SOLON","IA","52333"
"IA9545044","ATTN ROSS HANSON  PUBLIC WORKS DIR_105 W MAIN","LAKE MILLS","IA","50450"
"IA4509024","ATTN JOE ERBE OPERATOR_701 N BROAD ST","STACYVILLE","IA","50476"
"IA1811020","ATTN WATER SUPT_CITY HALL   416 W MAIN ST","CHEROKEE","IA","51012"
"UTAH27005","411 N MAIN ST_","GUNLOCK","UT","84733"
"MT0000028","2611 UPPER RIVER ROAD #29A_","GREAT FALLS","MT","59405"
"VA3093380","5073 OWEN'S LANE_","SMITHFIELD","VA","23430"
"TX0790566","1300 POST OAK BLVD STE 1400_","HOUSTON","TX","77056-3078"
"TX0200335","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0200338","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0260021","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0260032","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0260037","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0200053","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0200058","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0200083","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0200094","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0200108","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0200604","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"IA5842102","ATTN CHEMIST_8602 172ND ST","MUSCATINE","IA","52761-9066"
"IA7335054","ATTN DARIN PEASE WATER SUPT_309 W SUMMIT","SHENANDOAH","IA","51601"
"CT0731011","139 Strawberry Street_","LISBON","CT","06351"
"MT0004964","420 NORTH 17TH STREET_","BILLINGS","MT","59101"
"MT0004881","420 NORTH 17TH STREET_","BILLINGS","MT","59101"
"MT0004845","420 NORTH 17TH STREET_","BILLINGS","MT","59101"
"MT0003986","420 NORTH 17TH STREET_","BILLINGS","MT","59101"
"MT0004563","420 NORTH 17TH STREET_","BILLINGS","MT","59101"
"MT0000464","420 NORTH 17TH STREET_","BILLINGS","MT","59101"
"MT0002927","420 NORTH 17TH STREET_","BILLINGS","MT","59101"
"MT0004250","420 NORTH 17TH STREET_","BILLINGS","MT","59101"
"MD0300002","CITY OF BALTIMORE D.P.W._3001 DRUID PARK DRIVE","BALTIMORE","MD","21215"
"CA4900793","2515 Lewis Road_","SEBASTOPOL","CA","95472"
"TN0000831","3177 Huntingdon Trace NE_","CLEVELAND","TN","37312"
"WY5600782","38 South Badger Rd._","ROLLING HILLS","WY","82637"
"MO5010941","105 E 3rd ST_","FREISTATT","MO","65654-0000"
"CA4900548","3885 Holland Drive_","SANTA ROSA","CA","95404"
"TX1010157","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0360108","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0260010","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0200432","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0200460","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0200506","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0360028","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0260019","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0200410","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0200185","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0200244","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX0200245","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX1460088","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"TX1260012","17681 TELGE RD_","CYPRESS","TX","77429-7080"
"NJ0436001","301 SPRING GARDEN ROAD_","ANCORA","NJ","08037"
"CA3400433","4120 DOUGLAS BLVD_STE 306-123","GRANITE BAY","CA","95746"
"CA0202522","19750 HIGHWAY 89_","MARKLEEVILLE","CA","96120"
"ID4010047","8919 ARDENE ST_","BOISE","ID","83709"
"ID4010048","119 WILDFLOWER_","EAGLE","ID","83616"
"IL0890120","SHEAFFER & ROLAND, INC._611 STEVENS STREET","GENEVA","IL","60134"
"IL0310200","SHEAFFER & ROLAND, INC._611 STEVENS STREET","GENEVA","IL","60134"
"IL0735450","22 Timber Brook Rd._","GENESEO","IL","61254"
"MT0004236","1627 W MAIN ST  SUITE 299_","BOZEMAN","MT","59715"
"CA1310002","608 Heber Ave_","CALEXICO","CA","92231"
"CA4910026","13522 Riverside Drive_","GUERNEVILLE","CA","95472"
"CA3010069","17300 MT. HERRMANN STREET_","FOUNTAIN VALLEY","CA","92708"
"CO0143725","1905 OURAY DR_","MONTROSE","CO","81401"
"CO0143719","1905 OURAY DR_","MONTROSE","CO","81401"
"NJ0715001","141 GOULD AVENUE_","NORTH CALDWELL","NJ","07006"
"PA5100145","877 NEW CASTLE RD_","SLIPPERY ROCK","PA","16057"
"GA2370087","126 Cay Drive SE_","MILLEDGEVILLE","GA","31061"
"GA2170028","1891 Access Road_","COVINGTON","GA","30014"
"GA0270037","100 S. Belcher Rd #7534_","CLEARWATER","FL","34202"
"GA0030000","89 Main Street South_","PEARSON","GA","31642"
"CA4310007","231 North Whisman Road_","MOUNTAIN VIEW","CA","94043"
"CA4010002","5005 El Camino Real_","ATASCADERO","CA","93422"
"IA2171071","ATTN DAREN BAXTER WATER MANAGER_520 2ND AVE E  SUITE 1","SPENCER","IA","51301"
"AR0000332","108 WINSLOW BLVD_","WINSLOW","AR","72959"
"NJ0314001","204 WASHINGTON ST_","FIELDSBORO","NJ","08505"
"IL1630800","3 WEST MAIN STREET_","MASCOUTAH","IL","62258"
"NY0101603","Pastures of Albany. LLC_1734 Route 9W","SELKIRK","NY","12158"
"CA2701731","37925 PALO COLORADO RD_","CARMEL","CA","93923"
"CA2702026","16268 APRICOT LN_","ROYAL OAKS","CA","95076"
"CA1500426","1223 MT. RAINIER ROAD_","RANCHO PALOS VERDES","CA","90275"
"CA2700682","776 PARADISE RD_","SALINAS","CA","93907"
"IA2417018","ATTN WATER SUPT_453 RAILROAD ST","CHARTER OAK","IA","51439"
"IA5225306","ATTN JILL MABRY OPERATOR_39 HIGH CIRCLE DR NE","IOWA CITY","IA","52240"
"SC1310003","307 E MCGREGOR ST_","PAGELAND","SC","29728"
"SC0860037","SANDY RUN MHP_1125 SANDY RUN CIRCLE","SUMMERVILLE","SC","29486"
"FL3054101","5320 CAPTAIN'S COURT_","NEW PORT RICHEY","FL","34652"
"ME0007968","2149 POWELL STREET_","SAN FRANCISCO","CA","94133"
"ME0091670","181 SLIGO ROAD_","YARMOUTH","ME","04096"
"MO3048125","12690 CINNAMON CT_","ROLLA","MO","65401-0000"
"ME0090510","3 MADISON STREET_","EASTPORT","ME","04631"
